Tweet,Type
السلام عليكم لم يقم البريد السعودي بايصال وثيقتي الحكوميه وعند التبع يظهر لي تواجدها في نفس المكان لاكثر من ١٣ يوم امل المساعده لان تم رفع شكوتين علي البريد ولكن دون جدوي,1
انا مريت فرعين باندا والمرور ومكه مول وجروشي مول كلها عطلانه,1
اقدر افعل حسابي ابشر عن طريق حسابي الراجحي بالجوال واذا ايوه كيفلنو كل الي بالمدينه عطلان,1
رسوم تعليم القياده في موقع ابشر محده ليه مدارس تعليم القياده لنساء ما تلتزم بهالتسعيرات 🙇🏻‍♂️,1
سويت بلاغ لتغيب عاملتي وابي اطبع البلاغ ما حصلته وبيانات العامله اختفت من عندي وش اسوي,1
كم رقم التواصل مع ابشر,1
يوجد نقل كفاله 🌹 من فردي الي فردي 🌹 حتي اذا مكتفي نقلك الي حد ١٠ الطلبات 1يوزر ابشر الكفيل القديم 2يوزر ابشر الكفيل الجديد عندك مخالفات مرور❌ عندك ايقاف خدمات❌ صورت اقامت العامل ويسد رسوم النقل 050782435,0
خدمه تعديل المؤهل الدراسي الكترونيا عبر منصه ابشر الاحوال المدنيه حلول البطاله Unemployment Solutions,0
تكفون ادعوا لي يقبلوني بالجامعه تخص قانون❤️❤️😭,0
كيف اقدر اسوي ربط بياناتي بحساب الوالده بابشر خاصه بعد وفاه الوالد,1
بعد التحيه رفعت خطاب لاحوال المدنيه في ابشر وحصلت ع طلب كيف اعرف اين ذهب هذا رقم الطلب 3736,1
السلام عليكم لم استطع تعديل بيانات تابع في منصه ابشر لمؤهله التعليمي كيف ذلك,1
قمت بعمل تفويض و تم الطلب من المفوض له طباعه التفويض ولكن لم يجد اي مفتاح لضغط عليه لاجل طباعه التفويض ورقيًا ما الحل,1
السلام عليكم لم استطع تعديل بيانات تابع في منصه ابشر لمؤهله التعليمي كيف ذلك,1
السلام عليكم ادخل علي ابشر عشان اجد الزياره العائليه ولم يتم التجديد يظهر لايمكن تجديد الزياره المتعده,1
عزيزي العميل حسب الظاهر لدينا بانه تم اصدار تاشيره خروج وعوده لعامل,2
عزيزي العميل يرجي الدخول لحسابك عبر منصه ابشر اعمال من خلال جهاز مكتبي او محمول لاب توب و اعاده المحاوله وفي حال استمرار المشكله يرجي التواصل معنا مباشره لخدمتك,2
و عليكم السلام عزيزي العميل لا يمكن التبليغ عن العماله المهنيه من خلال منصه ابشر عمال يرجي التواصل مع الجوازات لمعرفه الاجراء الازم,2
السلام عليكم اسمي ب ابشر بالانقلش مو كامل فقط اسمي واسم القبيله حتي برخصه القياده مو كامل وبطلع جواز سفر كيف مكن اخلي اسم كامل,1
الخير يوجد لدي عمال عد ٥ دخلو السعوديه من شهرين وشهر ولكن ما نزلو بابشر,1
صادق 😂,3
يوجد نقل كفاله 🌹 من فردي الي فردي 🌹 حتي اذا مكتفي نقلك الي حد ١٠ الطلبات 1يوزر ابشر الكفيل القديم 2يوزر ابشر الكفيل الجديد عندك مخالفات مرور❌ عندك ايقاف خدمات❌ صورت اقامت العامل ويسد رسوم النقل 050782435,0
عميلنا العزيز يمكنك الوصول لخدمات ابشر اعمال من خلال حسابك عبر منصه ابشر اعمال من خلال الرابط التالي,2
السلام عليكم لم استطع تعديل بيانات تابع في منصه ابشر لمؤهله التعليمي كيف ذلك,1
الخدمه مجانيه انا جيتهم وتفرغ لي موظف وما قصر خدمني اله يوفقه وبدون اي مقابل,0
الرياض ﴿وَمَا تُقدِّمُوا لانْفسِكُمْ مِن خَيْرٍ تَجِدُوهُ عِنْدَ الَّهِ هُوَ خَيْرًا وَاَعْظَمَ اجرا ساهمو بماتجود به انفسكم فقد تفرج علي اسره ضاق بهم الحال اله يبارك لكم ويكتب اجركم رقم الفاتوره 219358204 المتبقي 17850﷼ منصهاحسان فرجت فرجتمعابشر,0
عزيزي العميل منصه ابشر اعمال تخدم المؤسات الفرديه فقط شكراً لتواصلك,2
الاحوال المدنيه خدمه تعديل المؤهل الدراسي متوفره عبر موقع ابشر,2
عزيزي العميل ماهي مهنه العماله,2
ما ترجع غير قابله لاسترداد اخوي,3
اخي الكريم يرجي توجيه استفسارك لاحوال المدنيه شكراً لك,2
اخي الكريم يرجي الدخول الي حسابك من خلال منصه ابشر افراد ومن خلال تبويب خدماتي النقر علي خدمات الجوازات تواصل,2
مهني المهنه عامل علي موسه,3
الاخت الكريمه ما نوع التفويض وهل تم التفويض من خلال منصه ابشر,2
اخي الكريم يرجي الدخول الي حسابه من خلال منصه ابشر ومن خلال تبويب خدماتي النقر علي خدمات الاحوال المدنيه مركز الرسائل والطلبات لاحوال المدنيه يرجي اختيار الخدمه خدمات السجل المدني من القائمه المنسدله ثم اختيار الخدمه المطلوبه,2
اخي الكريم يرجي التواصل مع الاحوال المدنيه لتزويدهم برقم الطلب لافادتك,2
تفويض لاستلام بطاقه الهويه نعم تم التفويض من قبل منصه ابشر,2
طيب هو ماعنده حساب ابشر هو تابع فقط من افراد الاسره,3
ماتطلع عندي الخدمات الكترونيه بلس,1
سلام عليكم ورحمه اله وبركاته عندي عامل وابي تحديث معلومات الجواز لكن ما يظهر لي نوع القطاع الي هو المديريه العامه لجوازات ماهي المشكله والحل لها وشكرا,1
فارسالبشيري تقديم الجامعات لطلاب والطالبات اقدم خدمات التسجيل وباسعار رمزيه تسجيل في دعم المواشي ودعم الريف و اصدار شهاده عمل حر و بطاقه صحيه جداره مواعيد ابشر حافز حجز عمره واجبات وبحوث,0
الكبسهالصدقيه تقديم الجامعات لطلاب والطالبات اقدم خدمات التسجيل وباسعار رمزيه تسجيل في دعم المواشي ودعم الريف و اصدار شهاده عمل حر و بطاقه صحيه جداره مواعيد ابشر حافز حجز عمره واجبات وبحوث,0
اثيرتشوهسمعهالسعوديه تقديم الجامعات لطلاب والطالبات اقدم خدمات التسجيل وباسعار رمزيه تسجيل في دعم المواشي ودعم الريف و اصدار شهاده عمل حر و بطاقه صحيه جداره مواعيد ابشر حافز حجز عمره واجبات وبحوث,0
